,Company,Revenue,Gross Margin (%),EBITDA Margin (%),Net Profit Margin (%),ROE,ROIC,ROA,Net Debt to EBITDA,D/E,10Y Revenue Growth (per Share),10Y Net Income Growth (per Share),5Y Revenue Growth (per Share),5Y Net Income Growth (per Share),3Y Revenue Growth (per Share),3Y Net Income Growth (per Share),P/E,EV/EBITDA,P/B,Sector,Market Cap,Price Change (%),Market Capitalisation,Sector Market Cap,year
4148,ARTNA,79089000.0,0.4595,0.469,0.1638,0.0932,0.0363,0.0305,2.9793,0.7971,0.008,0.0357,0.0165,0.1138,0.0336,0.146,21.7535,10.5653,2.0268,Utilities,281568744.23,28.12567945848249,0.041712774374110695,675018021349.2524,2016
4153,RGCO,59063291.0,0.5344,0.285,0.0983,0.1043,0.0464,0.0488,2.8272,0.8657,-0.0571,0.0394,-0.0427,0.0375,-0.027000000000000003,0.1033,19.4979,9.5581,2.0285,Utilities,113206863.9923,67.92597151014203,0.016770939502625086,675018021349.2524,2016
4154,INTC,59387000000.0,0.6101,0.361,0.1737,0.1558,0.1019,0.2008,0.3819,0.3818,0.0748,0.0962,0.0409,-0.024,0.0579,0.0406,16.789,8.476,2.6174,Technology,173447400000.0,29.69019361238153,5.676361595710864,3055608721809.7456,2016
4155,MU,12399000000.0,0.202,0.255,-0.0223,-0.0228,0.0058,-0.0143,1.7443,0.8204,0.0462,0.0,0.0612,0.0,0.1047,0.0,0.0,7.2123,1.4312,Technology,17278818635.52,82.35033402708385,0.5654787706354717,3055608721809.7456,2016
4156,AAPL,215639000000.0,0.3908,0.333,0.2119,0.3562,0.2005,0.8326,0.2765,0.6786,0.2827,0.3787,0.1869,0.1582,0.1431,0.1346,13.5186,8.7389,4.7238,Technology,608247445840.0,48.0425080310413,19.905933685113755,3055608721809.7456,2016
4157,MSFT,91154000000.0,0.6404,0.354,0.2253,0.2853,0.4826,0.2082,-1.853,0.7425,0.1049,0.0794,0.069,-0.0101,0.0736,-0.0024,19.7568,10.6147,5.5749,Technology,402220089021.52,39.74112342572057,13.163337509499485,3055608721809.7456,2016
4162,ORCL,37047000000.0,0.7981,0.416,0.2403,0.1882,0.1871,0.1742,-0.7958,0.9274,0.1223,0.1248,0.0446,0.0449,0.0403,-0.0272,19.0521,10.0243,3.5245,Technology,166824573000.0,24.12660704885161,5.459618301560377,3055608721809.7456,2016
4167,AMAT,10825000000.0,0.4167,0.236,0.159,0.2385,0.1871,0.3042,-0.244,0.433,0.0517,0.0475,0.0417,0.0126,0.1611,0.9398,18.641,12.0486,4.3638,Technology,31432393332.48,61.967023019029035,1.0286786101940282,3055608721809.7456,2016
4173,ATVI,6608000000.0,0.6377,0.325,0.1462,0.1059,0.0764,0.3972,0.7641,0.5359,0.1276,0.333,0.1661,0.0667,0.2589,0.0979,28.1846,13.4357,2.9854,Technology,27231337913.44,73.87467524982864,0.8911919160026384,3055608721809.7456,2016
4175,FLEX,24418885000.0,0.0659,0.043,0.0182,0.1727,0.0866,0.111,1.1063,1.0792,0.0509,0.1246,0.0366,0.0075,0.0719,0.2397,15.075,7.3783,2.5681,Technology,6615940937.04,24.93055727562791,0.21651793601117802,3055608721809.7456,2016
4176,XRX,10771000000.0,0.3997,0.014,-0.0437,-0.1,0.0297,-0.1356,26.5779,1.3413,-0.0429,0.0,-0.0762,0.0,-0.1321,0.0,0.0,71.9345,1.4833,Technology,6984920250.36,7.927231904522843,0.2285934125172624,3055608721809.7456,2016
4178,NVDA,5010000000.0,0.5611,0.197,0.1226,0.1374,0.3569,0.1473,-3.5735,0.3379,0.0705,0.0669,0.0841,0.2077,0.1011,0.0758,25.9292,12.3976,3.5404,Technology,15763400000.0,90.42630039507826,0.5158841145951374,3055608721809.7456,2016
4179,WDC,12994000000.0,0.2644,0.121,0.0186,0.0217,0.014,0.0265,5.4774,1.5248,0.1041,-0.0578,0.0568,-0.2027,-0.0514,-0.3709,46.0099,12.3607,1.0841,Technology,10827357346.05,17.27443030916437,0.35434371124707614,3055608721809.7456,2016
4180,ON,3906900000.0,0.3329,0.17600000000000002,0.0466,0.0999,0.0315,0.0517,3.7728,1.9868,0.0699,-0.0641,0.0408,0.7596,0.1484,0.0931,28.8409,11.4681,2.9066,Technology,5291257957.38,65.01182999586139,0.17316542918643543,3055608721809.7456,2016
4183,MRVL,2602497000.0,0.4597,-0.264,-0.3118,-0.196,-0.2409,-0.4006,3.3188,0.0,0.0561,0.0,-0.0178,0.0,-0.0371,0.0,0.0,0.0,1.0922,Technology,4622168000.0,55.388777521989404,0.15126832067891297,3055608721809.7456,2016
4185,TXN,13370000000.0,0.6176,0.446,0.2689,0.3433,0.2683,0.4666,0.0199,0.3446,0.0363,0.0235,0.0224,0.1303,0.0624,0.221,20.7853,12.3489,7.0257,Technology,73542159866.24,45.52932294693511,2.4067924450314826,3055608721809.7456,2016
4189,ENTG,1175270000.0,0.4328,0.218,0.0827,0.108,0.0859,0.1129,0.6945,0.6502,0.0528,0.039,0.0841,-0.0562,0.1862,0.0868,26.2319,10.6593,2.8445,Technology,2558286978.2,68.59967789884598,0.08372429885868381,3055608721809.7456,2016
4191,JBL,18353086000.0,0.0832,0.066,0.0138,0.1042,0.0831,0.0703,0.9903,0.8694,0.0689,0.0534,0.0459,-0.0556,0.0431,-0.0998,15.9323,4.3106,1.6437,Technology,4049104266.61,10.724290045214273,0.1325138339116874,3055608721809.7456,2016
4192,ACN,34797661000.0,0.2953,0.17600000000000002,0.1182,0.5442,0.4857,1.0143,-0.7987,0.0036,0.0605,0.1482,0.0562,0.1328,0.0576,0.0898,17.4772,14.9546,9.4752,Technology,96271656140.0,34.10301925673104,3.150653925447011,3055608721809.7456,2016
4195,IBM,79919000000.0,0.4819,0.217,0.1486,0.6507,0.1012,0.6437,1.941,2.3111,0.0343,0.07200000000000001,-0.013,-0.0127,-0.0237,-0.0621,13.4505,11.1132,8.692,Technology,158973372381.69,-4.676963733877991,5.202674388477816,3055608721809.7456,2016
4199,GLW,9390000000.0,0.4007,0.537,0.3935,0.2065,0.0408,0.1961,-0.2753,0.2181,0.1155,0.126,0.1448,0.1673,0.2225,0.4206,6.8839,4.3055,1.2918,Technology,23114771874.0,34.46693184189277,0.756470280668325,3055608721809.7456,2016
4200,STX,11160000000.0,0.2343,0.115,0.0222,0.1557,0.0575,0.07200000000000001,2.3089,2.5681,0.0721,-0.0691,0.0894,-0.0605,-0.0127,-0.4494,28.9518,7.9037,4.4651,Technology,7172564007.87,12.39963472491312,0.23473437409295994,3055608721809.7456,2016
4201,ADBE,5854430000.0,0.86,0.314,0.1996,0.1574,0.1822,0.304,-1.5617,0.2548,0.1048,0.1066,0.0675,0.0697,0.1325,0.5946,42.4383,25.4308,6.6583,Technology,49588450704.6,69.34673348309497,1.6228665126741175,3055608721809.7456,2016
4206,NCR,6543000000.0,0.2779,0.134,0.0413,0.3885,0.0959,0.2502,2.9144,4.3899,0.0742,0.0013,0.0924,0.0,0.1206,-0.0707,23.6136,8.8021,7.4389,Technology,5157596000.0,-18.214628115217444,0.1687911139664934,3055608721809.7456,2016
4209,LRCX,5885893000.0,0.4449,0.213,0.1553,0.1551,0.1914,0.1229,-2.2,0.7339,0.1207,0.0905,0.0716,-0.0037,0.2024,1.0434,13.9061,7.9998,2.1685,Technology,12761427694.2,73.69343318015639,0.4176394576672693,3055608721809.7456,2016
4212,GOOGL,90272000000.0,0.6108,0.336,0.2158,0.1401,0.2301,0.1585,-2.7199,0.0283,0.2242,0.1885,0.1748,0.1346,0.1624,0.139,28.5314,15.6636,4.0055,Technology,556911672297.89,30.369675088507428,18.225883056389755,3055608721809.7456,2016
4213,CGNX,529515000.0,0.7525,0.334,0.2714,0.1493,0.1744,0.2793,-2.3791,0.0,0.0902,0.1443,0.1004,0.1507,0.2059,0.2578,37.6607,28.2618,5.6428,Technology,5420086174.98,93.98175036090605,0.17738155203883058,3055608721809.7456,2016
4214,FSLR,2904563000.0,0.2198,-0.049,-0.1433,-0.0797,-0.0981,-0.1051,15.1135,0.0361,0.2797,0.0,-0.0256,0.0,-0.0719,0.0,0.0,0.0,0.6683,Technology,3485244233.64,101.31185092427359,0.11406055391725005,3055608721809.7456,2016
4218,CTSH,13487000000.0,0.3988,0.204,0.1151,0.1448,0.2118,0.2073,-1.557,0.0818,0.2428,0.2,0.171,0.1192,0.1492,0.0795,22.0781,10.8853,3.198,Technology,34290942579.0,26.46816467862175,1.1222295032163183,3055608721809.7456,2016
4219,CTXS,2736080000.0,0.852,0.299,0.1959,0.2055,0.1138,-1.9487,-0.2629,0.5168,0.109,0.1308,0.0841,0.1268,0.041,0.2386,20.7431,13.4312,4.2917,Technology,11193836647.252,22.612231169713212,0.36633737059836075,3055608721809.7456,2016
4226,NTCT,955419000.0,0.6562,0.119,-0.0297,-0.0116,-0.0057,-0.0821,-0.3397,0.1228,0.1397,0.0,0.1104,0.0,0.115,0.0,0.0,19.5282,0.9056,Technology,2264162363.64,-4.992195045892416,0.07409856986855975,3055608721809.7456,2016
4227,TTWO,1413698000.0,0.4243,0.015,-0.0059,-0.0143,0.0,-0.0092,-50.0022,0.8565,0.0132,0.0,0.0463,0.0,0.0794,0.0,0.0,104.6765,5.4953,Technology,3194888946.85,123.0394068603167,0.10455818259864642,3055608721809.7456,2016
4228,KLAC,2984493000.0,0.6102,0.35100000000000003,0.236,1.0222,0.4175,0.2241,0.5407,4.4375,0.0627,0.0896,0.0017,-0.0099,0.0381,0.1139,16.2058,11.4238,16.5517,Technology,11405639494.25,35.547183933835846,0.37326897952741744,3055608721809.7456,2016
4233,NUAN,1948903000.0,0.5744,0.188,-0.0064,-0.0065,0.0197,-0.0234,5.0628,1.2598,0.109,0.0,0.0887,0.0,0.0409,0.0,0.0,14.6578,1.8367,Technology,3511253730.7341,8.637870763374751,0.11491175901129415,3055608721809.7456,2016
4234,TEL,11352000000.0,0.3371,0.165,0.177,0.2368,0.0794,0.422,1.8305,0.4797,0.027000000000000003,0.0862,-0.0028,0.1407,0.0441,0.21600000000000005,11.7268,14.0713,2.7087,Technology,22890304815.3,40.52540824685159,0.7491242138405325,3055608721809.7456,2016
4243,AKAM,2347988000.0,0.6554,0.349,0.1366,0.0995,0.0922,0.1847,-0.2404,0.1985,0.1714,0.1737,0.1633,0.1091,0.1487,0.0364,36.9235,14.0521,3.6324,Technology,11709874986.27,-3.744263416787717,0.38322560420414664,3055608721809.7456,2016
4247,NTAP,5546000000.0,0.6082,0.113,0.0413,0.0795,0.1132,0.0615,-4.75,0.8119,0.1298,0.0082,0.0585,-0.1602,0.025,-0.1771,30.3077,6.2018,2.3386,Technology,6833919708.72,58.595531419920064,0.22365166259482577,3055608721809.7456,2016
4248,VIAV,906300000.0,0.6065,-0.023,-0.1095,-0.1439,-0.1116,-0.0887,18.9713,0.8462,-0.0402,0.0,-0.1338,0.0,-0.1843,0.0,0.0,0.0,2.175,Technology,1497404508.32,4.5454561010347225,0.049005113044484704,3055608721809.7456,2016
4253,VSH,2317328000.0,0.2476,0.12,0.0211,0.0312,0.0862,0.0216,-2.3427,0.2847,0.0118,-0.0793,-0.0057,-0.2597,-0.0125,-0.2689,49.2424,6.171,1.5175,Technology,2372089460.0,29.524704590412078,0.0776306679277667,3055608721809.7456,2016
4254,TER,1753250000.0,0.5468,0.039,-0.0248,-0.0237,-0.0325,-0.0289,-12.0468,0.1929,0.022,0.0,0.0226,0.0,0.0496,0.0,0.0,62.4148,2.7871,Technology,5107017202.56,66.2898899303455,0.16713583667005857,3055608721809.7456,2016
4257,JNPR,4990100000.0,0.6221,0.207,0.1188,0.1194,0.1062,0.1796,-0.5335,0.43,0.1241,0.0,0.0926,0.1412,0.12,0.2101,18.4516,9.9851,2.1894,Technology,10877242090.0,1.052906251354957,0.35597627446087843,3055608721809.7456,2016
4258,MCHP,2173300000.0,0.5547,0.308,0.1491,0.1507,0.0813,0.0975,0.011,1.1406,0.0924,0.0328,0.0609,-0.0658,0.0955,0.3452,30.3145,14.6794,4.5669,Technology,9808748730.2,40.12105984539668,0.3210080093105171,3055608721809.7456,2016
4259,KLIC,627192000.0,0.4481,0.117,0.0773,0.0606,0.1093,0.0687,-7.2272,0.0209,0.0257,-0.0315,-0.051,-0.173,0.0772,-0.0453,18.7826,5.1863,1.1412,Technology,912406692.96,49.69249476193573,0.029860063117623546,3055608721809.7456,2016
4264,INTU,4694000000.0,0.8445,0.35100000000000003,0.2086,0.8432,0.5425,2.4848,-0.0485,0.8613,0.1052,0.1204,0.0978,0.1259,0.1048,0.0896,29.6944,17.1378,24.4225,Technology,28340300868.36,39.04447024414969,0.9274846175846391,3055608721809.7456,2016
4265,XLNX,2213881000.0,0.6965,0.319,0.2488,0.2127,0.373,0.1692,-2.4936,0.6097,0.057,0.0776,-0.0082,-0.025,0.0127,0.0475,22.028,14.5867,4.6644,Technology,12046152394.48,16.61249860739456,0.3942308551647746,3055608721809.7456,2016
4269,SWKS,3289000000.0,0.5063,0.44,0.3026,0.281,0.2946,0.383,-0.7483,0.0,0.1364,0.0,0.1757,0.336,0.2218,0.5263,14.4478,9.1081,3.9861,Technology,14275950008.4,27.84833451241508,0.4672047800657141,3055608721809.7456,2016
4270,IIVI,827216000.0,0.3782,0.181,0.0792,0.0837,0.069,0.1,0.1126,0.3008,0.1339,0.1914,0.1076,-0.0431,0.1482,0.0913,17.5327,7.8434,1.4793,Technology,1157285377.36,59.152544959116796,0.03787413516330632,3055608721809.7456,2016
4271,TDC,2322000000.0,0.5121,0.155,0.0538,0.1287,0.1985,0.1214,-1.1247,0.585,0.0766,-0.0097,0.0496,-0.1442,0.0281,-0.2525,28.7292,8.7996,3.6925,Technology,3582642000.0,39.44887306332017,0.11724806171773552,3055608721809.7456,2016
4274,LDOS,7043000000.0,0.1335,0.07400000000000001,0.0346,0.0778,0.0375,0.391,5.5553,1.0485,-0.0649,-0.0956,-0.073,0.1859,-0.1134,-0.0538,21.3975,20.2302,2.4528,Technology,7689602481.84,29.62464802287097,0.251655338818567,3055608721809.7456,2016
4277,ADI,3421409000.0,0.6509999999999999,0.3670000000000001,0.2518,0.1668,0.2052,0.1785,-1.8508,0.3353,0.0586,0.0618,0.0208,-0.0074,0.09,0.0845,22.9749,13.8478,3.8202,Technology,19709096027.7,25.49138458878539,0.6450137377545805,3055608721809.7456,2016
4278,OLED,198886000.0,0.8385,0.448,0.2417,0.091,0.1649,0.1291,-3.6783,0.0,0.272,0.0,0.2505,0.7040000000000001,0.1029,-0.1373,56.2255,26.5284,4.8796,Technology,2693677770.3,201.35399113471325,0.08815519313953965,3055608721809.7456,2016
4281,EXTR,519834000.0,0.5106,0.027000000000000003,-0.07,-0.4032,-0.2172,-0.7733,-2.7416,0.6106,0.0549,0.0,0.0663,0.0,0.1654,0.0,0.0,22.2033,3.9403,Technology,355289485.62,141.6988585457,0.011627453576895562,3055608721809.7456,2016
4283,VECO,331702000.0,0.4013,-0.26,-0.3679,-0.2052,-0.2764,-0.2915,3.9735,0.002,-0.0525,0.0,-0.1934,0.0,-0.0046,0.0,0.0,0.0,1.9971,Technology,1212175068.0,-50.25125563921833,0.03967049378239976,3055608721809.7456,2016
4286,BDC,2356672000.0,0.4164,0.156,0.0543,0.0877,0.0608,0.1019,2.101,1.1095,0.0495,0.0717,0.0698,0.0461,0.0588,0.08900000000000001,28.7378,10.9013,2.2149,Technology,3233740502.57,0.8359475514276772,0.10582966593493529,3055608721809.7456,2016
4288,MANH,604557000.0,0.5867,0.339,0.2055,0.7335,1.4478,1.1633,-0.466,0.0,0.1225,0.2557,0.1595,0.2586,0.1598,0.2546,31.5896,18.4939,22.8302,Technology,3890500491.4,-9.350412566652496,0.1273232552201832,3055608721809.7456,2016
4298,EQIX,3611989000.0,0.4959,0.388,0.0351,0.029,0.0352,0.0166,4.2863,1.5483,0.1775,0.0,0.0909,-0.0217,0.0576,-0.0189,198.1878,22.5546,5.8667,Technology,25605181419.84,28.72382780928896,0.837973174938276,3055608721809.7456,2016
4300,FIS,8831000000.0,0.3325,0.269,0.0594,0.0539,0.0343,0.2988,4.1294,1.0757,0.0762,0.0145,0.0768,0.0061,0.0898,-0.0183,47.8137,14.7816,2.6,Technology,25266981201.66,23.84259480586053,0.8269049967462824,3055608721809.7456,2016
4302,MXIM,2194719000.0,0.5670000000000001,0.241,0.1036,0.1079,0.1193,0.0787,-1.8706,0.5882,0.0298,-0.0399,-0.0157,-0.135,-0.0273,-0.2001,42.3,16.2929,4.5652,Technology,9621057946.32,39.35666130395635,0.31486550871676183,3055608721809.7456,2016
4305,FORM,383881000.0,0.2675,-0.003,-0.0171,-0.0163,-0.0682,-0.0305,-27.9155,0.3445,-0.0319,0.0,0.1202,0.0,0.1144,0.0,0.0,0.0,2.0167,Technology,803007608.15,37.88545455981504,0.02627979172917148,3055608721809.7456,2016
4306,BRKS,434012000.0,0.361,0.058,-0.1601,-0.1255,-0.0222,-0.2964,-3.4081,0.0,-0.0278,0.0,-0.0988,0.0,-0.0039,0.0,0.0,33.9935,1.6891,Technology,934179811.42,45.3484935905297,0.030572625505097824,3055608721809.7456,2016
4320,CREE,1616627000.0,0.3013,0.084,-0.0133,-0.0091,-0.0034,-0.014,-3.283,0.0676,0.111,0.0,0.1178,0.0,0.1015,0.0,0.0,13.887,0.9859,Technology,2328921516.84,39.62405585347719,0.07621792346045698,3055608721809.7456,2016
4321,COHR,857385000.0,0.4448,0.185,0.1021,0.0961,0.1376,0.118,-2.3957,0.022,0.0652,0.0948,0.0197,-0.0063,0.019,0.0965,30.3122,14.4328,2.9207,Technology,2668958949.45,106.87582833067928,0.08734622762397586,3055608721809.7456,2016
4322,AYI,3291300000.0,0.4364,0.16399999999999998,0.0884,0.1752,0.1595,0.3167,-0.1075,0.214,0.0607,0.1066,0.122,0.2174,0.1519,0.3034,41.2474,22.277,7.2601,Technology,12074212899.36,-24.63735838661845,0.39514918298206736,3055608721809.7456,2016
4323,IMMR,57086000.0,0.9965,-0.227,-0.6899,-0.7116,0.0,-0.5113,6.9322,0.0,0.0782,0.0,0.131,0.0,0.0564,0.0,0.0,0.0,5.6006,Technology,309681584.88,-34.26443116167302,0.010134857341832199,3055608721809.7456,2016
4328,EGOV,317915000.0,0.4142,0.266,0.1756,0.417,3.462,0.4145,-1.5012,0.0,0.1529,0.1709,0.1129,0.1877,0.0788,0.1972,28.8095,17.3709,11.9248,Technology,1596711474.6,-30.203072667808215,0.05225510266426768,3055608721809.7456,2016
4330,DDD,632965000.0,0.4894,0.036000000000000004,-0.0607,-0.061,-0.0454,-0.1004,-7.6995,0.013,0.0867,0.0,0.1313,0.0,0.0409,0.0,0.0,59.2925,2.4421,Technology,1538204197.17,-36.88823514864676,0.05034035235568276,3055608721809.7456,2016
4336,SYNA,1667000000.0,0.3377,0.101,0.0493,0.0666,0.2793,0.0821,-4.6535,0.0,0.2229,0.1423,0.1435,-0.0105,0.1569,-0.1053,27.2843,10.0955,2.7676,Technology,1980336028.75,-28.43576842156635,0.06480986962156288,3055608721809.7456,2016
4342,LPSN,222779000.0,0.7165,-0.006,-0.1161,-0.1868,-0.129,-0.5641,40.549,0.0,0.1675,0.0,0.0956,0.0,0.0694,0.0,0.0,0.0,3.0052,Technology,431882832.5,54.36242005936847,0.014134101313999678,3055608721809.7456,2016
4343,ADTN,636781000.0,0.4575,0.097,0.0553,0.0735,0.0517,0.1133,-1.5561,0.0559,0.0734,-0.0381,0.0317,-0.1966,0.0631,-0.0234,31.4583,16.1608,2.2852,Technology,1096218414.6,-13.127927233297026,0.03587561479241827,3055608721809.7456,2016
4344,WHR,20718000000.0,0.1782,0.091,0.0429,0.18600000000000005,0.0851,0.2547,1.791,0.9365,0.0124,0.073,0.023,0.181,0.0478,0.0382,15.6752,9.0606,2.8821,Technology,13739538086.89,-5.4905812985348295,0.44964978627081814,3055608721809.7456,2016
4352,FFIV,1995034000.0,0.831,0.304,0.1834,0.3087,0.5902,0.6443,-1.4545,0.0,0.1968,0.2077,0.1568,0.1263,0.162,0.1541,22.954,12.1473,6.9154,Technology,8251746080.32,-9.378454105557307,0.27005244557073843,3055608721809.7456,2016
4354,CRUS,1169251000.0,0.4745,0.203,0.1057,0.1438,0.1353,0.2287,-0.2904,0.1867,0.2345,0.1237,0.2771,-0.0819,0.1384,-0.0257,17.6429,8.9056,2.5283,Technology,2182746380.36,-9.383188842980248,0.07143409314093149,3055608721809.7456,2016
4355,WSO,4220702000.0,0.2451,0.07400000000000001,0.0433,0.1818,0.1717,0.18,0.5743,0.2341,0.0578,0.0503,0.0566,0.1343,0.0329,0.1184,28.843000000000004,17.493,5.2569,Technology,5287510943.55,17.79723528726511,0.17304280177660855,3055608721809.7456,2016
4363,ENS,2316249000.0,0.2641,0.114,0.0588,0.1344,0.0953,0.1132,0.8742,0.6205,0.0654,0.1655,0.0563,0.0601,0.0332,-0.0392,18.0909,10.0208,2.3943,Technology,2420187947.52,-10.419096912664852,0.07920477285738978,3055608721809.7456,2016
4365,FLIR,1662167000.0,0.4615,0.211,0.1002,0.0993,0.0967,0.155,0.4425,0.308,0.1078,0.0475,0.0429,-0.0292,0.0495,-0.0069,29.582,14.418,2.9273,Technology,4912928812.8,31.17170708121477,0.16078396352692106,3055608721809.7456,2016
4366,JCOM,874255000.0,0.8317,0.429,0.1744,0.1667,0.0912,-4.012,1.7514,0.8535,0.1742,0.1147,0.2053,0.05,0.1706,0.1065,26.181,12.3229,4.2695,Technology,3963234317.13,-7.242542635936656,0.12970359355378117,3055608721809.7456,2016
4369,UCTT,562759000.0,0.1542,0.061,0.0179,0.0465,0.0574,0.0647,0.4478,0.3135,-0.0017,-0.0964,-0.0287,-0.2169,0.0326,-0.0573,31.2903,9.8046,1.4764,Technology,319345446.7,135.85291361142632,0.010451123680222421,3055608721809.7456,2016
4371,BCOR,455911000.0,0.5105,-0.061,-0.1429,-0.1562,0.0259,-1.1996,-12.7468,0.9951,0.0836,0.0,0.1275,0.0,0.7057,0.0,0.0,0.0,1.4772,Technology,615364926.0,49.8305110608117,0.020138865346461563,3055608721809.7456,2016
4374,APH,6286400000.0,0.3245,0.226,0.1309,0.2239,0.1252,0.3085,1.2931,0.8193,0.1143,0.1409,0.1192,0.1156,0.1203,0.1014,25.2547,15.9312,5.6569,Technology,20800697837.7,31.35785095974216,0.6807382662980609,3055608721809.7456,2016
4383,XPER,259565000.0,0.9979,0.49,0.2161,0.1105,0.0543,0.2987,3.6952,1.1486,0.0154,-0.0153,0.0253,0.0,0.1859,0.0,39.3421,20.8184,4.3685,Technology,2178986390.1,-43.98051784792551,0.07131104105533026,3055608721809.7456,2016
4386,AMKR,3927849000.0,0.1807,0.221,0.0447,0.1269,0.0757,0.0591,1.0611,1.0659,0.0075,-0.0255,0.026,0.0897,0.0153,0.0815,14.3919,3.9829,1.8335,Technology,2531451537.0,-5.633797645883969,0.08284606333695425,3055608721809.7456,2016
4388,MITK,34701000.0,0.9022,0.096,0.0565,0.0496,0.1843,0.0604,-10.1234,0.0,0.1124,0.0,0.1814,0.0,0.2684,0.0,138.1667,70.9616,6.7006,Technology,271310577.08,46.72131064245053,0.008879100754736387,3055608721809.7456,2016
4389,BHE,2322285000.0,0.0924,0.058,0.0275,0.0468,0.0524,0.0497,-3.4201,0.1638,0.0041,-0.028,0.0439,0.0815,0.0063,-0.1411,23.6538,7.8088,1.1048,Technology,1503022731.0,-5.3658449247145406,0.04918897895113365,3055608721809.7456,2016
4390,INFN,870135000.0,0.4525,0.053,-0.0275,-0.0314,-0.0241,-0.0375,-3.9223,0.1752,-0.045,0.0,0.0964,0.0,0.0951,0.0,0.0,23.6649,1.6575,Technology,1260679298.08,-27.40825997861013,0.04125787732839489,3055608721809.7456,2016
4394,GLUU,200581000.0,0.401,-0.394,-0.4359,-0.3756,-0.3377,-1.1456,1.3083,0.0,-0.1657,0.0,0.0341,0.0,0.0098,0.0,0.0,0.0,1.1489,Technology,266927064.0,82.00000524520873,0.00873564282281231,3055608721809.7456,2016
4396,LLNW,168234000.0,0.4241,-0.309,-0.4394,-0.5374,-0.4527,-0.8498,1.2748,0.0,-0.0467,0.0,0.0056,0.0,-0.0344,0.0,0.0,0.0,1.8868,Technology,257889913.05,79.99999026862963,0.008439886665111349,3055608721809.7456,2016
4397,CSGS,760958000.0,0.507,0.207,0.0826,0.2502,0.2223,0.1851,0.8874,1.656,0.1154,0.0467,0.0188,0.0952,0.0183,0.1294,23.931,10.8431,6.0118,Technology,1568064074.08,-8.018072109512872,0.05131756768750426,3055608721809.7456,2016
4399,WAT,2167423000.0,0.5887,0.342,0.2406,0.2265,0.2684,0.1511,-1.3295,0.7938,0.0797,0.1155,0.0565,0.0625,0.0637,0.0701,21.1192,13.4967,4.7636,Technology,10993232391.89,41.60376223174929,0.3597722546550082,3055608721809.7456,2016
4400,MKSI,1295342000.0,0.4367,0.173,0.0809,0.0844,0.0629,0.112,0.8411,0.493,0.0554,0.0143,0.0897,-0.0465,0.2429,0.4272,30.5357,15.1277,2.5842,Technology,3207523992.75,59.2699795159222,0.10497168599683403,3055608721809.7456,2016
4411,BLKB,731642000.0,0.5364,0.189,0.0621,0.1834,0.1616,-0.3724,-0.2043,1.3832,0.1363,0.0352,0.1323,0.0521,0.1205,0.1301,66.3571,22.1491,12.1616,Technology,3094245234.36,46.13496853467056,0.10126444568227869,3055608721809.7456,2016
4413,HLIT,405911000.0,0.4946,-0.08900000000000001,-0.1782,-0.2672,-0.1184,-0.6946,-1.7122,0.4598,0.0464,0.0,0.0415,0.0,0.064,0.0,0.0,0.0,1.5207,Technology,411326291.25,-20.00000363304501,0.013461353487902852,3055608721809.7456,2016
4416,ROG,656314000.0,0.3801,0.189,0.0736,0.0759,0.0691,0.0904,0.1379,0.3852,0.0357,-0.0033,0.013,0.0304,0.0635,0.0748,28.7276,11.2921,2.1786,Technology,1383763520.11,110.31303112315412,0.0452860181420885,3055608721809.7456,2016
4420,AXTI,81349000.0,0.3243,0.138,0.0693,0.0424,0.0465,0.0473,-4.2342,0.0,0.0287,0.1579,-0.0497,-0.2275,-0.0101,0.0,28.8235,9.9674,1.1946,Technology,159540981.6,77.55101305998564,0.005221250366948444,3055608721809.7456,2016
4423,EPAY,343274000.0,0.5715,0.114,-0.0572,-0.0667,-0.0055,-0.1263,0.9574,0.5762,0.0735,0.0,0.0862,0.0,0.0796,0.0,0.0,23.4679,2.7718,Technology,881131009.96,36.000001196767776,0.0288365131199826,3055608721809.7456,2016
4424,AVT,16740597000.0,0.1241,0.046,0.0303,0.108,0.0558,0.1122,1.9085,0.5312,0.0274,0.1069,-0.0597,-0.0248,-0.115,0.0586,10.137,8.4975,1.0698,Technology,5041652237.52,-14.594808759753713,0.16499665685382586,3055608721809.7456,2016
4425,RMBS,336597000.0,0.8007,0.254,0.0203,0.0123,0.0299,0.0305,-0.0934,0.297,0.0489,0.0,0.0148,0.0,0.0815,0.0,236.0,18.2021,2.8381,Technology,1563994769.28,0.4237317815202162,0.05118439275673008,3055608721809.7456,2016
4426,OTEX,1824228000.0,0.6853,0.334,0.1559,0.1438,0.0721,0.2401,1.3953,1.0846,0.1357,0.4657,0.1066,0.1676,0.0889,0.2272,25.2821,13.1682,3.6271,Technology,7175473627.32,17.81105325732339,0.2348295963453783,3055608721809.7456,2016
4427,SANM,6481181000.0,0.0794,0.052000000000000005,0.029,0.1167,0.0758,0.118,0.1906,0.2873,-0.001,0.0,0.0099,0.2387,0.0651,0.377,11.368,6.4289,1.2985,Technology,2100396299.4,-8.839780926788057,0.06873904647568875,3055608721809.7456,2016
